#--------------------------------------------------------------------------------------------------------------------------------------------------------------
# Results of thermal analysis
#--------------------------------------------------------------------------------------------------------------------------------------------------------------
#Location, 	 Radius, mm	 Conv. heat	 Conv. heat	 Rad. heat 	 Total heat	     Twg, K	     Twi, K	     Twc, K	      Tc, K	    pc, MPa	    wc, m/s	 rho, kg/m^3	                       Comments
#        mm	           	  coeff., k	  flux, kW/	 flux, kW/m	  flux, kW/	           	           	           	           	           	           	            
#          	           	    W/m^2-K	        m^2	         ^2	        m^2	           	           	           	           	           	           	            
#--------------------------------------------------------------------------------------------------------------------------------------------------------------
   24.8936	    44.4159	     6.2768	 11850.6589	     0.0000	 11850.6589	   960.1678	   960.1678	   900.9146	   866.7279	     1.7521	   189.1504	    11.2761	 regenerative cooling, opposite flow
   25.1273	    44.4159	     6.2762	 11864.5053	     0.0000	 11864.5053	   959.7374	   959.7374	   900.4149	   866.1817	     1.7586	   188.3209	    11.3257	 regenerative cooling, opposite flow
   25.3611	    44.4159	     6.2756	 11878.1728	     0.0000	 11878.1728	   959.3048	   959.3048	   899.9140	   865.6348	     1.7651	   187.5004	    11.3753	 regenerative cooling, opposite flow
   25.5948	    44.4159	     6.2750	 11891.6656	     0.0000	 11891.6656	   958.8702	   958.8702	   899.4119	   865.0872	     1.7716	   186.6886	    11.4248	 regenerative cooling, opposite flow
   25.8286	    44.4159	     6.2745	 11904.9880	     0.0000	 11904.9880	   958.4335	   958.4335	   898.9085	   864.5387	     1.7780	   185.8855	    11.4741	 regenerative cooling, opposite flow
   26.0623	    44.4159	     6.2739	 11918.1439	     0.0000	 11918.1439	   957.9947	   957.9947	   898.4040	   863.9896	     1.7844	   185.0909	    11.5234	 regenerative cooling, opposite flow
   26.2961	    44.4159	     6.2733	 11931.1373	     0.0000	 11931.1373	   957.5540	   957.5540	   897.8983	   863.4397	     1.7908	   184.3046	    11.5725	 regenerative cooling, opposite flow
   26.5298	    44.4159	     6.2727	 11943.9720	     0.0000	 11943.9720	   957.1113	   957.1113	   897.3915	   862.8890	     1.7972	   183.5264	    11.6216	 regenerative cooling, opposite flow
   26.7635	    44.4159	     6.2721	 11956.6516	     0.0000	 11956.6516	   956.6668	   956.6668	   896.8835	   862.3376	     1.8035	   182.7563	    11.6706	 regenerative cooling, opposite flow
   26.9973	    44.4159	     6.2716	 11969.1797	     0.0000	 11969.1797	   956.2203	   956.2203	   896.3744	   861.7855	     1.8098	   181.9940	    11.7195	 regenerative cooling, opposite flow
   27.2310	    44.4159	     6.2710	 11981.5599	     0.0000	 11981.5599	   955.7720	   955.7720	   895.8642	   861.2327	     1.8161	   181.2395	    11.7683	 regenerative cooling, opposite flow
   27.4648	    44.4159	     6.2704	 11993.7953	     0.0000	 11993.7953	   955.3219	   955.3219	   895.3530	   860.6791	     1.8224	   180.4926	    11.8170	 regenerative cooling, opposite flow
   27.6985	    44.4159	     6.2698	 12005.8893	     0.0000	 12005.8893	   954.8701	   954.8701	   894.8406	   860.1249	     1.8286	   179.7532	    11.8656	 regenerative cooling, opposite flow
   27.9323	    44.4159	     6.2693	 12017.8451	     0.0000	 12017.8451	   954.4164	   954.4164	   894.3272	   859.5699	     1.8348	   179.0210	    11.9141	 regenerative cooling, opposite flow
   28.1660	    44.4159	     6.2687	 12029.6656	     0.0000	 12029.6656	   953.9611	   953.9611	   893.8128	   859.0143	     1.8410	   178.2961	    11.9625	 regenerative cooling, opposite flow
   28.3997	    44.4159	     6.2681	 12041.3539	     0.0000	 12041.3539	   953.5041	   953.5041	   893.2973	   858.4579	     1.8471	   177.5783	    12.0109	 regenerative cooling, opposite flow
   28.6335	    44.4159	     6.2675	 12052.9128	     0.0000	 12052.9128	   953.0454	   953.0454	   892.7808	   857.9009	     1.8533	   176.8674	    12.0592	 regenerative cooling, opposite flow
   28.8672	    44.4159	     6.2670	 12064.3452	     0.0000	 12064.3452	   952.5851	   952.5851	   892.2633	   857.3432	     1.8594	   176.1633	    12.1074	 regenerative cooling, opposite flow
   29.1010	    44.4159	     6.2664	 12075.6537	     0.0000	 12075.6537	   952.1231	   952.1231	   891.7448	   856.7848	     1.8654	   175.4660	    12.1555	 regenerative cooling, opposite flow
